Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,ChanStr
gfp,61,20700,5.75,D1,4628,AFU,485,515,gfp61485515
gfp,61,20700,5.75,D2,3946,AFU,485,515,gfp61485515
gfp,61,20700,5.75,E1,49,AFU,485,515,gfp61485515
gfp,61,20700,5.75,E2,45,AFU,485,515,gfp61485515
gfp,61,20700,5.75,F1,3409,AFU,485,515,gfp61485515
gfp,61,20700,5.75,F2,3972,AFU,485,515,gfp61485515
gfp,61,20700,5.75,G1,7460,AFU,485,515,gfp61485515
gfp,61,20700,5.75,G2,7157,AFU,485,515,gfp61485515
gfp,61,20700,5.75,H1,2925,AFU,485,515,gfp61485515
gfp,61,20700,5.75,H2,3165,AFU,485,515,gfp61485515
gfp,61,20700,5.75,I1,489,AFU,485,515,gfp61485515
gfp,61,20700,5.75,I2,477,AFU,485,515,gfp61485515
gfp,61,20880,5.8,A1,4604,AFU,485,515,gfp61485515
gfp,61,20880,5.8,A2,4410,AFU,485,515,gfp61485515
gfp,61,20880,5.8,B1,175,AFU,485,515,gfp61485515
gfp,61,20880,5.8,B2,158,AFU,485,515,gfp61485515
gfp,61,20880,5.8,C1,3481,AFU,485,515,gfp61485515
gfp,61,20880,5.8,C2,3935,AFU,485,515,gfp61485515
gfp,61,20880,5.8,D1,4581,AFU,485,515,gfp61485515
gfp,61,20880,5.8,D2,3949,AFU,485,515,gfp61485515
gfp,61,20880,5.8,E1,44,AFU,485,515,gfp61485515
gfp,61,20880,5.8,E2,42,AFU,485,515,gfp61485515
gfp,61,20880,5.8,F1,3492,AFU,485,515,gfp61485515
gfp,61,20880,5.8,F2,4048,AFU,485,515,gfp61485515
gfp,61,20880,5.8,G1,7395,AFU,485,515,gfp61485515
gfp,61,20880,5.8,G2,7116,AFU,485,515,gfp61485515
gfp,61,20880,5.8,H1,2865,AFU,485,515,gfp61485515
gfp,61,20880,5.8,H2,3236,AFU,485,515,gfp61485515
gfp,61,20880,5.8,I1,489,AFU,485,515,gfp61485515
gfp,61,20880,5.8,I2,471,AFU,485,515,gfp61485515
gfp,61,21060,5.85,A1,4555,AFU,485,515,gfp61485515
gfp,61,21060,5.85,A2,4386,AFU,485,515,gfp61485515
gfp,61,21060,5.85,B1,172,AFU,485,515,gfp61485515
gfp,61,21060,5.85,B2,167,AFU,485,515,gfp61485515
gfp,61,21060,5.85,C1,3414,AFU,485,515,gfp61485515
gfp,61,21060,5.85,C2,3941,AFU,485,515,gfp61485515
gfp,61,21060,5.85,D1,4547,AFU,485,515,gfp61485515
gfp,61,21060,5.85,D2,3926,AFU,485,515,gfp61485515
gfp,61,21060,5.85,E1,50,AFU,485,515,gfp61485515
gfp,61,21060,5.85,E2,37,AFU,485,515,gfp61485515
gfp,61,21060,5.85,F1,3416,AFU,485,515,gfp61485515
gfp,61,21060,5.85,F2,4041,AFU,485,515,gfp61485515
gfp,61,21060,5.85,G1,7385,AFU,485,515,gfp61485515
gfp,61,21060,5.85,G2,7048,AFU,485,515,gfp61485515
gfp,61,21060,5.85,H1,2886,AFU,485,515,gfp61485515
gfp,61,21060,5.85,H2,3261,AFU,485,515,gfp61485515
gfp,61,21060,5.85,I1,493,AFU,485,515,gfp61485515
gfp,61,21060,5.85,I2,472,AFU,485,515,gfp61485515
gfp,61,21240,5.9,A1,4546,AFU,485,515,gfp61485515
gfp,61,21240,5.9,A2,4309,AFU,485,515,gfp61485515
gfp,61,21240,5.9,B1,172,AFU,485,515,gfp61485515
gfp,61,21240,5.9,B2,166,AFU,485,515,gfp61485515
gfp,61,21240,5.9,C1,3442,AFU,485,515,gfp61485515
gfp,61,21240,5.9,C2,3999,AFU,485,515,gfp61485515
gfp,61,21240,5.9,D1,4633,AFU,485,515,gfp61485515
gfp,61,21240,5.9,D2,3912,AFU,485,515,gfp61485515
gfp,61,21240,5.9,E1,52,AFU,485,515,gfp61485515
gfp,61,21240,5.9,E2,46,AFU,485,515,gfp61485515
gfp,61,21240,5.9,F1,3435,AFU,485,515,gfp61485515
gfp,61,21240,5.9,F2,4056,AFU,485,515,gfp61485515
gfp,61,21240,5.9,G1,7328,AFU,485,515,gfp61485515
gfp,61,21240,5.9,G2,7215,AFU,485,515,gfp61485515
gfp,61,21240,5.9,H1,2896,AFU,485,515,gfp61485515
gfp,61,21240,5.9,H2,3219,AFU,485,515,gfp61485515
gfp,61,21240,5.9,I1,494,AFU,485,515,gfp61485515
gfp,61,21240,5.9,I2,469,AFU,485,515,gfp61485515
gfp,61,21420,5.95,A1,4601,AFU,485,515,gfp61485515
gfp,61,21420,5.95,A2,4356,AFU,485,515,gfp61485515
gfp,61,21420,5.95,B1,175,AFU,485,515,gfp61485515
gfp,61,21420,5.95,B2,160,AFU,485,515,gfp61485515
gfp,61,21420,5.95,C1,3474,AFU,485,515,gfp61485515
gfp,61,21420,5.95,C2,3971,AFU,485,515,gfp61485515
gfp,61,21420,5.95,D1,4565,AFU,485,515,gfp61485515
gfp,61,21420,5.95,D2,3937,AFU,485,515,gfp61485515
gfp,61,21420,5.95,E1,46,AFU,485,515,gfp61485515
gfp,61,21420,5.95,E2,40,AFU,485,515,gfp61485515
gfp,61,21420,5.95,F1,3436,AFU,485,515,gfp61485515
gfp,61,21420,5.95,F2,4069,AFU,485,515,gfp61485515
gfp,61,21420,5.95,G1,7545,AFU,485,515,gfp61485515
gfp,61,21420,5.95,G2,7168,AFU,485,515,gfp61485515
gfp,61,21420,5.95,H1,2877,AFU,485,515,gfp61485515
gfp,61,21420,5.95,H2,3261,AFU,485,515,gfp61485515
gfp,61,21420,5.95,I1,496,AFU,485,515,gfp61485515
gfp,61,21420,5.95,I2,484,AFU,485,515,gfp61485515
gfp,61,21600,6.0,A1,4569,AFU,485,515,gfp61485515
gfp,61,21600,6.0,A2,4394,AFU,485,515,gfp61485515
gfp,61,21600,6.0,B1,177,AFU,485,515,gfp61485515
gfp,61,21600,6.0,B2,162,AFU,485,515,gfp61485515
gfp,61,21600,6.0,C1,3408,AFU,485,515,gfp61485515
gfp,61,21600,6.0,C2,3973,AFU,485,515,gfp61485515
gfp,61,21600,6.0,D1,4588,AFU,485,515,gfp61485515
gfp,61,21600,6.0,D2,3932,AFU,485,515,gfp61485515
gfp,61,21600,6.0,E1,47,AFU,485,515,gfp61485515
gfp,61,21600,6.0,E2,33,AFU,485,515,gfp61485515
gfp,61,21600,6.0,F1,3459,AFU,485,515,gfp61485515
gfp,61,21600,6.0,F2,3993,AFU,485,515,gfp61485515
gfp,61,21600,6.0,G1,7399,AFU,485,515,gfp61485515
gfp,61,21600,6.0,G2,7193,AFU,485,515,gfp61485515
gfp,61,21600,6.0,H1,2872,AFU,485,515,gfp61485515
gfp,61,21600,6.0,H2,3252,AFU,485,515,gfp61485515
gfp,61,21600,6.0,I1,480,AFU,485,515,gfp61485515
gfp,61,21600,6.0,I2,478,AFU,485,515,gfp61485515
gfp,61,21780,6.05,A1,4564,AFU,485,515,gfp61485515
gfp,61,21780,6.05,A2,4380,AFU,485,515,gfp61485515
gfp,61,21780,6.05,B1,178,AFU,485,515,gfp61485515
gfp,61,21780,6.05,B2,165,AFU,485,515,gfp61485515
gfp,61,21780,6.05,C1,3446,AFU,485,515,gfp61485515
gfp,61,21780,6.05,C2,3976,AFU,485,515,gfp61485515
gfp,61,21780,6.05,D1,4585,AFU,485,515,gfp61485515
gfp,61,21780,6.05,D2,3985,AFU,485,515,gfp61485515
gfp,61,21780,6.05,E1,45,AFU,485,515,gfp61485515
gfp,61,21780,6.05,E2,41,AFU,485,515,gfp61485515
gfp,61,21780,6.05,F1,3465,AFU,485,515,gfp61485515
gfp,61,21780,6.05,F2,4050,AFU,485,515,gfp61485515
gfp,61,21780,6.05,G1,7307,AFU,485,515,gfp61485515
gfp,61,21780,6.05,G2,7261,AFU,485,515,gfp61485515
gfp,61,21780,6.05,H1,2859,AFU,485,515,gfp61485515
gfp,61,21780,6.05,H2,3255,AFU,485,515,gfp61485515
gfp,61,21780,6.05,I1,489,AFU,485,515,gfp61485515
gfp,61,21780,6.05,I2,470,AFU,485,515,gfp61485515
gfp,61,21960,6.1,A1,4574,AFU,485,515,gfp61485515
gfp,61,21960,6.1,A2,4316,AFU,485,515,gfp61485515
gfp,61,21960,6.1,B1,171,AFU,485,515,gfp61485515
gfp,61,21960,6.1,B2,161,AFU,485,515,gfp61485515
gfp,61,21960,6.1,C1,3422,AFU,485,515,gfp61485515
gfp,61,21960,6.1,C2,3955,AFU,485,515,gfp61485515
gfp,61,21960,6.1,D1,4563,AFU,485,515,gfp61485515
gfp,61,21960,6.1,D2,3812,AFU,485,515,gfp61485515
gfp,61,21960,6.1,E1,51,AFU,485,515,gfp61485515
gfp,61,21960,6.1,E2,44,AFU,485,515,gfp61485515
gfp,61,21960,6.1,F1,3427,AFU,485,515,gfp61485515
gfp,61,21960,6.1,F2,3985,AFU,485,515,gfp61485515
gfp,61,21960,6.1,G1,7253,AFU,485,515,gfp61485515
gfp,61,21960,6.1,G2,7193,AFU,485,515,gfp61485515
gfp,61,21960,6.1,H1,2930,AFU,485,515,gfp61485515
gfp,61,21960,6.1,H2,3220,AFU,485,515,gfp61485515
gfp,61,21960,6.1,I1,482,AFU,485,515,gfp61485515
gfp,61,21960,6.1,I2,461,AFU,485,515,gfp61485515
gfp,61,22140,6.15,A1,4562,AFU,485,515,gfp61485515
gfp,61,22140,6.15,A2,4310,AFU,485,515,gfp61485515
gfp,61,22140,6.15,B1,180,AFU,485,515,gfp61485515
gfp,61,22140,6.15,B2,163,AFU,485,515,gfp61485515
gfp,61,22140,6.15,C1,3494,AFU,485,515,gfp61485515
gfp,61,22140,6.15,C2,3904,AFU,485,515,gfp61485515
gfp,61,22140,6.15,D1,4545,AFU,485,515,gfp61485515
gfp,61,22140,6.15,D2,3934,AFU,485,515,gfp61485515
gfp,61,22140,6.15,E1,52,AFU,485,515,gfp61485515
gfp,61,22140,6.15,E2,41,AFU,485,515,gfp61485515
gfp,61,22140,6.15,F1,3457,AFU,485,515,gfp61485515
gfp,61,22140,6.15,F2,4039,AFU,485,515,gfp61485515
gfp,61,22140,6.15,G1,7456,AFU,485,515,gfp61485515
gfp,61,22140,6.15,G2,7119,AFU,485,515,gfp61485515
gfp,61,22140,6.15,H1,2899,AFU,485,515,gfp61485515
gfp,61,22140,6.15,H2,3238,AFU,485,515,gfp61485515
gfp,61,22140,6.15,I1,490,AFU,485,515,gfp61485515
gfp,61,22140,6.15,I2,474,AFU,485,515,gfp61485515
gfp,61,22320,6.2,A1,4601,AFU,485,515,gfp61485515
gfp,61,22320,6.2,A2,4276,AFU,485,515,gfp61485515
gfp,61,22320,6.2,B1,179,AFU,485,515,gfp61485515
gfp,61,22320,6.2,B2,171,AFU,485,515,gfp61485515
gfp,61,22320,6.2,C1,3455,AFU,485,515,gfp61485515
gfp,61,22320,6.2,C2,3888,AFU,485,515,gfp61485515
gfp,61,22320,6.2,D1,4571,AFU,485,515,gfp61485515
gfp,61,22320,6.2,D2,3890,AFU,485,515,gfp61485515
gfp,61,22320,6.2,E1,48,AFU,485,515,gfp61485515
gfp,61,22320,6.2,E2,41,AFU,485,515,gfp61485515
gfp,61,22320,6.2,F1,3490,AFU,485,515,gfp61485515
gfp,61,22320,6.2,F2,4080,AFU,485,515,gfp61485515
gfp,61,22320,6.2,G1,7356,AFU,485,515,gfp61485515
gfp,61,22320,6.2,G2,7119,AFU,485,515,gfp61485515
gfp,61,22320,6.2,H1,2844,AFU,485,515,gfp61485515
gfp,61,22320,6.2,H2,3253,AFU,485,515,gfp61485515
gfp,61,22320,6.2,I1,500,AFU,485,515,gfp61485515
gfp,61,22320,6.2,I2,465,AFU,485,515,gfp61485515
gfp,61,22500,6.25,A1,4656,AFU,485,515,gfp61485515
gfp,61,22500,6.25,A2,4335,AFU,485,515,gfp61485515
gfp,61,22500,6.25,B1,182,AFU,485,515,gfp61485515
gfp,61,22500,6.25,B2,172,AFU,485,515,gfp61485515
gfp,61,22500,6.25,C1,3370,AFU,485,515,gfp61485515
gfp,61,22500,6.25,C2,4002,AFU,485,515,gfp61485515
gfp,61,22500,6.25,D1,4544,AFU,485,515,gfp61485515
gfp,61,22500,6.25,D2,3943,AFU,485,515,gfp61485515
gfp,61,22500,6.25,E1,46,AFU,485,515,gfp61485515
gfp,61,22500,6.25,E2,43,AFU,485,515,gfp61485515
gfp,61,22500,6.25,F1,3411,AFU,485,515,gfp61485515
gfp,61,22500,6.25,F2,4035,AFU,485,515,gfp61485515
gfp,61,22500,6.25,G1,7449,AFU,485,515,gfp61485515
gfp,61,22500,6.25,G2,7096,AFU,485,515,gfp61485515
gfp,61,22500,6.25,H1,2898,AFU,485,515,gfp61485515
gfp,61,22500,6.25,H2,3293,AFU,485,515,gfp61485515
gfp,61,22500,6.25,I1,496,AFU,485,515,gfp61485515
gfp,61,22500,6.25,I2,475,AFU,485,515,gfp61485515
gfp,61,22680,6.3,A1,4655,AFU,485,515,gfp61485515
gfp,61,22680,6.3,A2,4273,AFU,485,515,gfp61485515
gfp,61,22680,6.3,B1,179,AFU,485,515,gfp61485515
gfp,61,22680,6.3,B2,168,AFU,485,515,gfp61485515
gfp,61,22680,6.3,C1,3445,AFU,485,515,gfp61485515
gfp,61,22680,6.3,C2,3905,AFU,485,515,gfp61485515
gfp,61,22680,6.3,D1,4517,AFU,485,515,gfp61485515
gfp,61,22680,6.3,D2,3943,AFU,485,515,gfp61485515
gfp,61,22680,6.3,E1,55,AFU,485,515,gfp61485515
gfp,61,22680,6.3,E2,43,AFU,485,515,gfp61485515
gfp,61,22680,6.3,F1,3437,AFU,485,515,gfp61485515
gfp,61,22680,6.3,F2,3990,AFU,485,515,gfp61485515
gfp,61,22680,6.3,G1,7377,AFU,485,515,gfp61485515
gfp,61,22680,6.3,G2,7128,AFU,485,515,gfp61485515
gfp,61,22680,6.3,H1,2912,AFU,485,515,gfp61485515
gfp,61,22680,6.3,H2,3283,AFU,485,515,gfp61485515
gfp,61,22680,6.3,I1,498,AFU,485,515,gfp61485515
gfp,61,22680,6.3,I2,457,AFU,485,515,gfp61485515
gfp,61,22860,6.35,A1,4521,AFU,485,515,gfp61485515
gfp,61,22860,6.35,A2,4398,AFU,485,515,gfp61485515
gfp,61,22860,6.35,B1,181,AFU,485,515,gfp61485515
gfp,61,22860,6.35,B2,166,AFU,485,515,gfp61485515
gfp,61,22860,6.35,C1,3472,AFU,485,515,gfp61485515
gfp,61,22860,6.35,C2,4045,AFU,485,515,gfp61485515
gfp,61,22860,6.35,D1,4517,AFU,485,515,gfp61485515
gfp,61,22860,6.35,D2,3869,AFU,485,515,gfp61485515
gfp,61,22860,6.35,E1,48,AFU,485,515,gfp61485515
gfp,61,22860,6.35,E2,42,AFU,485,515,gfp61485515
gfp,61,22860,6.35,F1,3428,AFU,485,515,gfp61485515
gfp,61,22860,6.35,F2,4015,AFU,485,515,gfp61485515
gfp,61,22860,6.35,G1,7294,AFU,485,515,gfp61485515
gfp,61,22860,6.35,G2,7229,AFU,485,515,gfp61485515
gfp,61,22860,6.35,H1,2945,AFU,485,515,gfp61485515
gfp,61,22860,6.35,H2,3288,AFU,485,515,gfp61485515
gfp,61,22860,6.35,I1,479,AFU,485,515,gfp61485515
gfp,61,22860,6.35,I2,469,AFU,485,515,gfp61485515
gfp,61,23040,6.4,A1,4573,AFU,485,515,gfp61485515
gfp,61,23040,6.4,A2,4324,AFU,485,515,gfp61485515
gfp,61,23040,6.4,B1,188,AFU,485,515,gfp61485515
gfp,61,23040,6.4,B2,171,AFU,485,515,gfp61485515
gfp,61,23040,6.4,C1,3456,AFU,485,515,gfp61485515
gfp,61,23040,6.4,C2,3902,AFU,485,515,gfp61485515
gfp,61,23040,6.4,D1,4515,AFU,485,515,gfp61485515
gfp,61,23040,6.4,D2,3892,AFU,485,515,gfp61485515
gfp,61,23040,6.4,E1,56,AFU,485,515,gfp61485515
gfp,61,23040,6.4,E2,40,AFU,485,515,gfp61485515
gfp,61,23040,6.4,F1,3464,AFU,485,515,gfp61485515
gfp,61,23040,6.4,F2,4012,AFU,485,515,gfp61485515
gfp,61,23040,6.4,G1,7338,AFU,485,515,gfp61485515
gfp,61,23040,6.4,G2,7133,AFU,485,515,gfp61485515
gfp,61,23040,6.4,H1,2935,AFU,485,515,gfp61485515
gfp,61,23040,6.4,H2,3262,AFU,485,515,gfp61485515
gfp,61,23040,6.4,I1,479,AFU,485,515,gfp61485515
gfp,61,23040,6.4,I2,469,AFU,485,515,gfp61485515
gfp,61,23220,6.45,A1,4491,AFU,485,515,gfp61485515
gfp,61,23220,6.45,A2,4334,AFU,485,515,gfp61485515
gfp,61,23220,6.45,B1,173,AFU,485,515,gfp61485515
gfp,61,23220,6.45,B2,162,AFU,485,515,gfp61485515
gfp,61,23220,6.45,C1,3399,AFU,485,515,gfp61485515
gfp,61,23220,6.45,C2,3959,AFU,485,515,gfp61485515
gfp,61,23220,6.45,D1,4544,AFU,485,515,gfp61485515
gfp,61,23220,6.45,D2,3941,AFU,485,515,gfp61485515
gfp,61,23220,6.45,E1,50,AFU,485,515,gfp61485515
gfp,61,23220,6.45,E2,42,AFU,485,515,gfp61485515
gfp,61,23220,6.45,F1,3437,AFU,485,515,gfp61485515
gfp,61,23220,6.45,F2,4060,AFU,485,515,gfp61485515
gfp,61,23220,6.45,G1,7471,AFU,485,515,gfp61485515
gfp,61,23220,6.45,G2,7070,AFU,485,515,gfp61485515
gfp,61,23220,6.45,H1,2920,AFU,485,515,gfp61485515
gfp,61,23220,6.45,H2,3282,AFU,485,515,gfp61485515
gfp,61,23220,6.45,I1,492,AFU,485,515,gfp61485515
gfp,61,23220,6.45,I2,466,AFU,485,515,gfp61485515
gfp,61,23400,6.5,A1,4542,AFU,485,515,gfp61485515
gfp,61,23400,6.5,A2,4361,AFU,485,515,gfp61485515
gfp,61,23400,6.5,B1,184,AFU,485,515,gfp61485515
gfp,61,23400,6.5,B2,175,AFU,485,515,gfp61485515
gfp,61,23400,6.5,C1,3426,AFU,485,515,gfp61485515
gfp,61,23400,6.5,C2,3903,AFU,485,515,gfp61485515
gfp,61,23400,6.5,D1,4478,AFU,485,515,gfp61485515
gfp,61,23400,6.5,D2,3927,AFU,485,515,gfp61485515
gfp,61,23400,6.5,E1,48,AFU,485,515,gfp61485515
gfp,61,23400,6.5,E2,45,AFU,485,515,gfp61485515
gfp,61,23400,6.5,F1,3457,AFU,485,515,gfp61485515
gfp,61,23400,6.5,F2,3990,AFU,485,515,gfp61485515
gfp,61,23400,6.5,G1,7390,AFU,485,515,gfp61485515
gfp,61,23400,6.5,G2,7284,AFU,485,515,gfp61485515
gfp,61,23400,6.5,H1,2896,AFU,485,515,gfp61485515
gfp,61,23400,6.5,H2,3215,AFU,485,515,gfp61485515
gfp,61,23400,6.5,I1,482,AFU,485,515,gfp61485515
gfp,61,23400,6.5,I2,468,AFU,485,515,gfp61485515
gfp,61,23580,6.55,A1,4509,AFU,485,515,gfp61485515
gfp,61,23580,6.55,A2,4375,AFU,485,515,gfp61485515
gfp,61,23580,6.55,B1,175,AFU,485,515,gfp61485515
gfp,61,23580,6.55,B2,161,AFU,485,515,gfp61485515
gfp,61,23580,6.55,C1,3459,AFU,485,515,gfp61485515
gfp,61,23580,6.55,C2,3961,AFU,485,515,gfp61485515
gfp,61,23580,6.55,D1,4587,AFU,485,515,gfp61485515
gfp,61,23580,6.55,D2,3901,AFU,485,515,gfp61485515
gfp,61,23580,6.55,E1,54,AFU,485,515,gfp61485515
gfp,61,23580,6.55,E2,39,AFU,485,515,gfp61485515
gfp,61,23580,6.55,F1,3455,AFU,485,515,gfp61485515
gfp,61,23580,6.55,F2,3979,AFU,485,515,gfp61485515
gfp,61,23580,6.55,G1,7335,AFU,485,515,gfp61485515
gfp,61,23580,6.55,G2,7184,AFU,485,515,gfp61485515
gfp,61,23580,6.55,H1,2909,AFU,485,515,gfp61485515
gfp,61,23580,6.55,H2,3269,AFU,485,515,gfp61485515
gfp,61,23580,6.55,I1,487,AFU,485,515,gfp61485515
gfp,61,23580,6.55,I2,472,AFU,485,515,gfp61485515
gfp,61,23760,6.6,A1,4505,AFU,485,515,gfp61485515
gfp,61,23760,6.6,A2,4353,AFU,485,515,gfp61485515
gfp,61,23760,6.6,B1,176,AFU,485,515,gfp61485515
gfp,61,23760,6.6,B2,167,AFU,485,515,gfp61485515
gfp,61,23760,6.6,C1,3488,AFU,485,515,gfp61485515
gfp,61,23760,6.6,C2,3997,AFU,485,515,gfp61485515
gfp,61,23760,6.6,D1,4557,AFU,485,515,gfp61485515
gfp,61,23760,6.6,D2,3955,AFU,485,515,gfp61485515
gfp,61,23760,6.6,E1,58,AFU,485,515,gfp61485515
gfp,61,23760,6.6,E2,31,AFU,485,515,gfp61485515
gfp,61,23760,6.6,F1,3451,AFU,485,515,gfp61485515
gfp,61,23760,6.6,F2,3991,AFU,485,515,gfp61485515
gfp,61,23760,6.6,G1,7401,AFU,485,515,gfp61485515
gfp,61,23760,6.6,G2,7213,AFU,485,515,gfp61485515
gfp,61,23760,6.6,H1,2946,AFU,485,515,gfp61485515
gfp,61,23760,6.6,H2,3311,AFU,485,515,gfp61485515
gfp,61,23760,6.6,I1,500,AFU,485,515,gfp61485515
gfp,61,23760,6.6,I2,467,AFU,485,515,gfp61485515
gfp,61,23940,6.65,A1,4603,AFU,485,515,gfp61485515
gfp,61,23940,6.65,A2,4379,AFU,485,515,gfp61485515
gfp,61,23940,6.65,B1,186,AFU,485,515,gfp61485515
gfp,61,23940,6.65,B2,168,AFU,485,515,gfp61485515
gfp,61,23940,6.65,C1,3435,AFU,485,515,gfp61485515
gfp,61,23940,6.65,C2,3899,AFU,485,515,gfp61485515
gfp,61,23940,6.65,D1,4576,AFU,485,515,gfp61485515
gfp,61,23940,6.65,D2,3944,AFU,485,515,gfp61485515
gfp,61,23940,6.65,E1,54,AFU,485,515,gfp61485515
gfp,61,23940,6.65,E2,44,AFU,485,515,gfp61485515
gfp,61,23940,6.65,F1,3451,AFU,485,515,gfp61485515
gfp,61,23940,6.65,F2,4040,AFU,485,515,gfp61485515
gfp,61,23940,6.65,G1,7373,AFU,485,515,gfp61485515
gfp,61,23940,6.65,G2,7150,AFU,485,515,gfp61485515
gfp,61,23940,6.65,H1,2960,AFU,485,515,gfp61485515
gfp,61,23940,6.65,H2,3289,AFU,485,515,gfp61485515
gfp,61,23940,6.65,I1,500,AFU,485,515,gfp61485515
gfp,61,23940,6.65,I2,469,AFU,485,515,gfp61485515
gfp,61,24120,6.7,A1,4541,AFU,485,515,gfp61485515
gfp,61,24120,6.7,A2,4389,AFU,485,515,gfp61485515
gfp,61,24120,6.7,B1,176,AFU,485,515,gfp61485515
gfp,61,24120,6.7,B2,162,AFU,485,515,gfp61485515
gfp,61,24120,6.7,C1,3452,AFU,485,515,gfp61485515
gfp,61,24120,6.7,C2,3946,AFU,485,515,gfp61485515
gfp,61,24120,6.7,D1,4587,AFU,485,515,gfp61485515
gfp,61,24120,6.7,D2,3938,AFU,485,515,gfp61485515
gfp,61,24120,6.7,E1,53,AFU,485,515,gfp61485515
gfp,61,24120,6.7,E2,40,AFU,485,515,gfp61485515
gfp,61,24120,6.7,F1,3470,AFU,485,515,gfp61485515
gfp,61,24120,6.7,F2,4048,AFU,485,515,gfp61485515
gfp,61,24120,6.7,G1,7472,AFU,485,515,gfp61485515
gfp,61,24120,6.7,G2,7032,AFU,485,515,gfp61485515
gfp,61,24120,6.7,H1,2945,AFU,485,515,gfp61485515
gfp,61,24120,6.7,H2,3297,AFU,485,515,gfp61485515
gfp,61,24120,6.7,I1,487,AFU,485,515,gfp61485515
gfp,61,24120,6.7,I2,475,AFU,485,515,gfp61485515
gfp,61,24300,6.75,A1,4612,AFU,485,515,gfp61485515
gfp,61,24300,6.75,A2,4319,AFU,485,515,gfp61485515
gfp,61,24300,6.75,B1,180,AFU,485,515,gfp61485515
gfp,61,24300,6.75,B2,174,AFU,485,515,gfp61485515
gfp,61,24300,6.75,C1,3424,AFU,485,515,gfp61485515
gfp,61,24300,6.75,C2,3971,AFU,485,515,gfp61485515
gfp,61,24300,6.75,D1,4527,AFU,485,515,gfp61485515
gfp,61,24300,6.75,D2,3842,AFU,485,515,gfp61485515
gfp,61,24300,6.75,E1,57,AFU,485,515,gfp61485515
gfp,61,24300,6.75,E2,42,AFU,485,515,gfp61485515
gfp,61,24300,6.75,F1,3396,AFU,485,515,gfp61485515
gfp,61,24300,6.75,F2,4068,AFU,485,515,gfp61485515
gfp,61,24300,6.75,G1,7474,AFU,485,515,gfp61485515
gfp,61,24300,6.75,G2,7052,AFU,485,515,gfp61485515
gfp,61,24300,6.75,H1,2931,AFU,485,515,gfp61485515
gfp,61,24300,6.75,H2,3327,AFU,485,515,gfp61485515
gfp,61,24300,6.75,I1,491,AFU,485,515,gfp61485515
gfp,61,24300,6.75,I2,464,AFU,485,515,gfp61485515
gfp,61,24480,6.8,A1,4582,AFU,485,515,gfp61485515
gfp,61,24480,6.8,A2,4323,AFU,485,515,gfp61485515
gfp,61,24480,6.8,B1,181,AFU,485,515,gfp61485515
gfp,61,24480,6.8,B2,171,AFU,485,515,gfp61485515
gfp,61,24480,6.8,C1,3414,AFU,485,515,gfp61485515
gfp,61,24480,6.8,C2,3963,AFU,485,515,gfp61485515
gfp,61,24480,6.8,D1,4599,AFU,485,515,gfp61485515
gfp,61,24480,6.8,D2,3971,AFU,485,515,gfp61485515
gfp,61,24480,6.8,E1,52,AFU,485,515,gfp61485515
gfp,61,24480,6.8,E2,45,AFU,485,515,gfp61485515
gfp,61,24480,6.8,F1,3440,AFU,485,515,gfp61485515
gfp,61,24480,6.8,F2,4007,AFU,485,515,gfp61485515
gfp,61,24480,6.8,G1,7301,AFU,485,515,gfp61485515
gfp,61,24480,6.8,G2,6977,AFU,485,515,gfp61485515
gfp,61,24480,6.8,H1,2940,AFU,485,515,gfp61485515
gfp,61,24480,6.8,H2,3313,AFU,485,515,gfp61485515
gfp,61,24480,6.8,I1,500,AFU,485,515,gfp61485515
gfp,61,24480,6.8,I2,463,AFU,485,515,gfp61485515
gfp,61,24660,6.85,A1,4674,AFU,485,515,gfp61485515
gfp,61,24660,6.85,A2,4345,AFU,485,515,gfp61485515
gfp,61,24660,6.85,B1,182,AFU,485,515,gfp61485515
gfp,61,24660,6.85,B2,169,AFU,485,515,gfp61485515
gfp,61,24660,6.85,C1,3438,AFU,485,515,gfp61485515
gfp,61,24660,6.85,C2,3932,AFU,485,515,gfp61485515
gfp,61,24660,6.85,D1,4482,AFU,485,515,gfp61485515
gfp,61,24660,6.85,D2,3997,AFU,485,515,gfp61485515
gfp,61,24660,6.85,E1,57,AFU,485,515,gfp61485515
gfp,61,24660,6.85,E2,47,AFU,485,515,gfp61485515
gfp,61,24660,6.85,F1,3497,AFU,485,515,gfp61485515
gfp,61,24660,6.85,F2,4033,AFU,485,515,gfp61485515
gfp,61,24660,6.85,G1,7347,AFU,485,515,gfp61485515
gfp,61,24660,6.85,G2,7154,AFU,485,515,gfp61485515
gfp,61,24660,6.85,H1,2903,AFU,485,515,gfp61485515
gfp,61,24660,6.85,H2,3274,AFU,485,515,gfp61485515
gfp,61,24660,6.85,I1,487,AFU,485,515,gfp61485515
gfp,61,24660,6.85,I2,466,AFU,485,515,gfp61485515
gfp,61,24840,6.9,A1,4618,AFU,485,515,gfp61485515
gfp,61,24840,6.9,A2,4330,AFU,485,515,gfp61485515
gfp,61,24840,6.9,B1,181,AFU,485,515,gfp61485515
gfp,61,24840,6.9,B2,170,AFU,485,515,gfp61485515
gfp,61,24840,6.9,C1,3445,AFU,485,515,gfp61485515
gfp,61,24840,6.9,C2,3874,AFU,485,515,gfp61485515
